Year,Month,Day,Hour,Minute,Second,SolarV1,SolarI1,SolarV2,SolarI2,BatteryV1,BatteryI1,BatteryV2,BatteryI2,SupplyV1,SupplyI1,SupplyV2,SupplyI2
2024,01,29,12,39,29,18401,104,23954,-29,24184,-131,11743,249,23714,87,14821,-174
2024,01,29,12,39,34,18531,0,23761,-29,23867,-73,11616,307,23777,87,14947,-160
2024,01,29,12,39,39,18592,119,23640,-44,24121,-73,11743,307,23724,72,14662,-174
2024,01,29,12,39,44,18465,163,23775,-89,23930,-73,11743,292,23462,116,15040,-174
2024,01,29,12,39,49,18829,163,23775,-14,23930,-102,11679,410,23913,101,15040,-174
2024,01,29,12,39,54,18593,89,24063,-104,23803,-131,11743,424,23696,116,14896,-174
2024,01,29,12,39,59,18275,118,23548,-29,23803,-87,11679,292,23462,130,15010,-174
2024,01,29,12,40,04,18312,14,23717,-118,23867,-58,11679,395,23803,131,14790,-175
2024,01,29,12,40,09,18404,0,23689,-14,24057,-146,11743,410,23893,131,14917,-160
2024,01,29,12,40,14,18720,119,23724,0,24121,-73,11743,249,23633,145,14833,-159
2024,01,29,12,40,19,18700,14,23447,-29,24248,-117,11679,395,23714,145,14947,-160
2024,01,29,12,40,24,18571,104,23926,-89,24184,-175,11616,219,23966,130,14695,-145
2024,01,29,12,40,29,18551,44,23761,0,24057,-146,11679,263,23559,101,14914,-159
2024,01,29,12,40,34,18484,119,23595,-59,24057,-102,11616,380,23633,87,14896,-159
2024,01,29,12,40,39,18420,44,23954,-134,24121,-87,11743,234,23651,58,15136,-145
2024,01,29,12,40,44,18232,103,23970,-14,23867,-117,11806,410,23864,159,14914,-174
2024,01,29,12,40,49,18509,59,23725,0,24057,-131,11616,234,23422,58,15170,-161
2024,01,29,12,40,55,18787,104,24256,0,23803,-161,11743,146,23748,43,14740,-159
2024,01,29,12,41,00,18484,0,23725,-59,24121,-73,11679,395,23622,58,14851,-159
2024,01,29,12,41,05,18401,74,23853,-44,23994,-146,11552,380,23801,87,14899,-159
2024,01,29,12,41,10,18682,74,23840,-29,23740,-43,11679,219,23570,58,14833,-174
2024,01,29,12,41,15,18484,74,23846,0,24057,-161,11679,395,24375,87,14914,-159
2024,01,29,12,41,20,18896,89,23803,-104,24057,-102,11616,263,23514,102,14854,-159
2024,01,29,12,41,25,18507,0,23713,0,23994,-146,11552,292,23724,101,14914,-159
2024,01,29,12,41,30,18614,89,23766,-74,24057,-43,11616,249,23724,87,14788,-159
2024,01,29,12,41,35,18785,120,23978,-74,24057,-73,11743,234,23598,159,14854,-160
2024,01,29,12,41,40,18528,119,23890,-59,23994,-146,11616,292,23622,101,14992,-174
2024,01,29,12,41,45,18193,0,23821,-44,24057,-146,11616,263,23766,131,14791,-160
2024,01,29,12,41,50,18546,30,23769,-44,24057,-87,11616,263,23685,145,14836,-174
2024,01,29,12,41,55,18546,18383,23846,-74,24121,-43,11679,410,23714,130,15073,-145
2024,01,29,12,42,00,18546,178,23769,-59,24057,-102,11552,278,23651,130,15136,-174
2024,01,29,12,42,05,18401,74,23769,-133,24121,-146,11489,292,23570,116,14851,-174
2024,01,29,12,42,10,18915,74,23812,0,24184,-87,11679,292,23994,161,14980,-175
2024,01,29,12,42,15,18336,14,23689,14,23740,-146,11552,380,23714,145,14947,-174
2024,01,29,12,42,21,18551,14,23689,-74,23994,-117,11616,410,23685,130,15103,-159
2024,01,29,12,42,26,18680,44,23728,0,24121,-146,11616,366,23685,145,14677,-159
2024,01,29,12,42,31,18420,103,23689,-74,24184,-73,11552,395,23738,145,15152,-160
2024,01,29,12,42,36,18723,119,23797,-74,23867,-87,11616,263,23867,161,14980,-175
2024,01,29,12,42,41,18444,89,24006,-104,24057,-73,11552,278,23790,146,14869,-174
2024,01,29,12,42,46,18551,29,23576,-74,23867,-102,11616,307,23462,160,14758,-174
2024,01,29,12,42,51,18549,0,24164,-74,24121,-87,11616,292,23548,160,15010,-160
2024,01,29,12,42,56,18636,89,23747,-134,23676,-87,11489,249,23740,131,15234,-161
2024,01,29,12,43,01,18383,119,23719,-14,24248,-87,11616,263,23612,160,14899,-160
2024,01,29,12,43,06,18528,74,23705,0,24057,-146,11552,249,23661,145,14914,-159
2024,01,29,12,43,11,18635,14,23746,-29,23994,-146,11616,249,23803,161,14980,-145
2024,01,29,12,43,16,18444,14,23913,-29,24057,-87,11616,234,23130,145,14770,-145
2024,01,29,12,43,21,18765,104,23696,-74,24057,-102,11552,278,23651,145,14884,-145
2024,01,29,12,43,27,18340,118,23890,-14,24248,-131,11425,278,23714,145,14947,-174
2024,01,29,12,43,32,18420,134,23733,-14,23930,-87,11552,380,23496,159,14803,-188
2024,01,29,12,43,37,18463,29,23612,-103,24248,-87,11489,380,23588,160,14821,-174
2024,01,29,12,43,42,18571,59,23574,-29,24375,-73,11552,307,23651,130,15118,-159
2024,01,29,12,43,47,18785,0,23961,-29,24184,-73,11552,380,23485,160,14773,-160
2024,01,29,12,43,52,18638,104,23653,-59,24057,-73,11552,249,23536,145,14977,-159
2024,01,29,12,43,57,18595,14,23812,-44,23994,-161,11552,336,23850,145,14821,-160
2024,01,29,12,44,02,18438,29,23766,-74,24057,-87,11552,307,23381,145,14707,-159
2024,01,29,12,44,07,18165,-14,23775,-119,24248,-117,11489,307,23640,160,14854,-175
2024,01,29,12,44,12,18061,14,23498,-148,24057,-117,11489,307,23496,145,14821,-160
2024,01,29,12,44,17,18597,89,23970,-59,24057,-73,11552,380,23444,145,15085,-174
2024,01,29,12,44,22,18299,88,24063,-14,24121,-102,11489,249,23867,146,14916,-161
2024,01,29,12,44,27,18340,118,23638,-73,24121,-102,11425,307,23370,145,14929,-159
2024,01,29,12,44,33,18506,0,23812,-45,24311,-117,11425,351,23651,145,15010,-130
2024,01,29,12,44,38,18269,59,23812,-45,23994,-87,11489,292,23661,145,14788,-159
2024,01,29,12,44,42,18359,103,23934,-118,23994,-87,11616,454,23685,159,14992,-159
2024,01,29,12,44,48,18571,59,23833,-44,24057,-131,11616,322,23811,145,14803,-159
2024,01,29,12,44,53,18294,60,24273,-44,24057,-87,11552,351,23738,145,14962,-160
2024,01,29,12,44,58,18527,89,23769,-88,24057,-87,11489,263,23588,145,14506,-160
2024,01,29,12,45,03,18147,90,24013,-74,23994,-161,11489,410,23612,131,14740,-159
2024,01,29,12,45,08,18147,18297,24063,0,23994,-146,11489,424,23864,160,14710,-160
2024,01,29,12,45,13,18257,103,24071,-89,23930,-146,11489,380,23525,145,14947,-160
2024,01,29,12,45,18,18318,59,23612,0,24184,-117,11425,424,23766,160,15152,-174
2024,01,29,12,45,23,18358,0,23539,-29,23930,-161,11425,424,23399,145,14821,-160
2024,01,29,12,45,28,18676,105,23978,-59,23867,-175,11425,380,23622,159,14866,-188
2024,01,29,12,45,33,18336,14,24083,-89,23930,-131,11362,292,23740,146,14899,-189
2024,01,29,12,45,38,18275,88,23790,-60,24057,-146,11362,380,23598,130,14914,-174
2024,01,29,12,45,43,18404,59,23849,-59,24121,-117,11362,336,23696,145,14582,-174
2024,01,29,12,45,48,18229,59,23840,-59,23994,-102,11362,336,23777,130,14707,-188
2024,01,29,12,45,53,18337,59,23918,-14,23994,-102,11425,351,23640,175,15233,-160
2024,01,29,12,45,58,18680,59,23946,-29,23994,-175,11362,336,23588,130,15073,-174
2024,01,29,12,46,03,18265,45,23874,-29,24057,-117,11298,322,23724,160,14836,-174
2024,01,29,12,46,08,18186,59,23604,-29,24184,-131,11489,322,23570,145,14959,-174
2024,01,29,12,46,14,18337,74,24071,-29,24248,-102,11298,322,23507,145,15273,-159
2024,01,29,12,46,19,18506,89,23683,-103,24184,-131,11679,322,23811,145,14727,-160
2024,01,29,12,46,24,18333,74,23646,-44,24121,-102,11489,351,23598,145,14977,-174
2024,01,29,12,46,29,18079,104,23825,0,24184,-117,11362,336,23696,159,14833,-130
2024,01,29,12,46,34,18395,75,23985,14,24248,-117,11362,322,23598,116,14851,-174
2024,01,29,12,46,39,18083,89,24067,-44,23867,-117,11362,454,23703,160,14854,-159
2024,01,29,12,46,44,18484,74,23849,14,24121,-146,11298,307,23758,130,15022,-174
2024,01,29,12,46,49,18484,89,23655,0,23930,-73,11298,278,23748,145,14866,-174
2024,01,29,12,46,54,18546,120,24078,44,24248,-102,11298,292,23850,145,14977,-159
2024,01,29,12,46,59,18638,104,23604,-14,23994,-102,11298,483,23598,145,14788,-159
2024,01,29,12,47,04,18204,104,23877,-14,23994,-102,11298,483,23598,145,14788,-159
2024,01,29,12,47,17,18204,104,23877,-14,23994,-102,11298,483,23598,145,14788,-159
2024,01,29,12,47,32,18204,104,23877,-14,23994,-102,11298,483,23598,145,0,0
2024,01,29,12,47,35,17945,119,19735,-104,20058,43,11362,-102,19892,29,0,0
2024,01,29,12,47,40,17450,193,19887,-178,20122,117,11552,-175,19638,14,0,0
2024,01,29,12,47,45,17709,209,19694,-164,19931,117,11552,-190,19637,43,0,0
2024,01,29,12,47,50,17771,208,20035,-208,19868,117,11425,-175,19680,29,0,0
2024,01,29,12,47,55,17597,209,20018,-177,20185,102,11489,-161,19828,73,0,0
2024,01,29,12,48,00,17371,239,19717,-179,19804,117,11616,-205,19510,29,0,0
2024,01,29,12,48,05,17564,223,20012,-179,19804,117,11616,-205,19510,29,0,0
2024,01,29,12,48,18,17564,223,20012,-179,19804,117,11616,-205,19510,29,0,0
2024,01,29,12,48,33,17564,223,20012,-179,19804,117,11616,-205,19510,29,0,0
2024,01,29,12,48,36,17859,133,19623,-104,19931,58,11489,-117,19745,0,0,0
2024,01,29,12,48,41,17541,222,19775,-207,19931,102,11679,-190,19872,0,0,0
2024,01,29,12,48,46,17665,223,19799,-208,20122,102,11679,-175,19915,0,0,0
2024,01,29,12,48,51,17535,208,20016,-208,19868,102,11616,-190,19618,0,0,0
2024,01,29,12,48,56,17351,268,19951,-208,20058,117,11552,-175,19424,-14,0,0
2024,01,29,12,49,01,17450,237,19775,-193,19868,117,11616,-175,19724,0,0,0
2024,01,29,12,49,06,17450,208,19587,-223,20122,117,11616,-190,19741,0,0,0
2024,01,29,12,49,12,17454,238,19822,-208,20058,117,11552,-205,19872,0,0,-14
2024,01,29,12,49,16,17556,224,19928,-223,20058,117,11552,-190,19721,0,0,0
2024,01,29,12,49,21,17477,253,20035,-208,19995,102,11679,-175,19784,0,0,0
2024,01,29,12,49,27,17304,208,19994,-194,19868,102,11679,-175,19784,0,0,0
2024,01,29,12,49,32,17304,208,19994,-194,19868,102,11679,-175,19784,0,0,0
2024,01,29,12,49,47,17304,208,19994,-194,19868,102,11679,-175,19784,0,0,0
2024,01,29,12,49,50,17709,88,20050,-119,19741,29,11616,-117,19764,0,0,0
2024,01,29,12,49,55,17559,253,19928,-208,20122,117,11616,-175,19852,0,0,0
2024,01,29,12,50,00,17521,283,19777,-207,20058,87,11679,-175,19745,0,0,-14
2024,01,29,12,50,05,17579,224,20018,-224,20185,102,11679,-175,19721,-14,0,0
2024,01,29,12,50,10,17460,252,20162,-224,19995,87,11616,-175,19848,0,0,0
2024,01,29,12,50,15,17334,195,19959,-195,20058,87,11679,-190,19828,0,0,0
2024,01,29,12,50,20,17341,268,19689,-223,20122,102,11679,-190,19955,0,0,0
2024,01,29,12,50,25,17385,222,19857,-207,20122,87,11679,-175,19618,14,0,0
2024,01,29,12,50,30,17642,240,19806,-210,20058,102,11616,-205,19872,0,0,0
2024,01,29,12,50,36,17406,238,19605,-208,20185,117,11679,-175,19788,0,0,0
2024,01,29,12,50,41,17392,237,19816,-207,19931,87,11679,-175,19848,0,0,0
2024,01,29,12,50,46,17226,208,19818,-208,19931,73,11616,-175,19848,0,0,0
2024,01,29,12,50,51,17529,235,19619,-206,20122,131,11616,-175,19911,0,0,0
2024,01,29,12,50,56,17365,238,20016,-208,20122,102,11679,-175,19828,0,0,0
2024,01,29,12,51,01,17412,238,19734,-193,19931,87,11679,-205,19638,0,0,0
2024,01,29,12,51,06,17503,224,19870,-209,20249,87,11679,-161,19724,0,0,-14
2024,01,29,12,51,11,17426,254,20407,-224,20058,102,11679,-205,19848,0,0,-14
2024,01,29,12,51,16,17321,223,19628,-223,20122,102,11679,-190,19424,14,0,0
2024,01,29,12,51,21,17477,209,19888,-224,19804,87,11679,-205,19955,0,0,0
2024,01,29,12,51,26,17477,253,20016,-208,20058,117,11743,-175,19745,14,0,0
2024,01,29,12,51,32,17521,238,19906,-208,19868,117,11679,-175,19848,0,0,0
2024,01,29,12,51,37,17307,239,20083,-224,19868,102,11616,-161,19745,14,0,0
2024,01,29,12,51,42,17623,253,19858,-236,19995,87,11679,-175,19848,0,0,0
2024,01,29,12,51,47,17365,223,19643,-221,19995,87,11743,-175,19808,0,0,0
2024,01,29,12,51,52,17450,253,19756,-207,20058,87,11679,-190,19872,14,0,0
2024,01,29,12,51,57,17277,268,19976,-194,20058,102,11679,-190,19891,0,0,0
2024,01,29,12,52,02,17263,208,19928,-223,20058,117,11679,-190,19892,14,0,0
2024,01,29,12,52,07,17436,222,19888,-209,20439,87,11679,-190,19618,0,0,0
2024,01,29,12,52,12,17477,223,19840,-222,20122,117,11679,-190,19721,0,0,0
2024,01,29,12,52,17,17324,223,19910,-223,20249,117,11743,-175,19808,0,0,0
2024,01,29,12,52,22,17585,208,19865,-194,19868,87,11679,-175,19872,14,0,-14
2024,01,29,12,52,27,17477,208,19559,-222,19931,102,11806,-175,19745,0,0,0
2024,01,29,12,52,32,17479,222,20035,-208,20058,87,11679,-161,19574,0,0,0
2024,01,29,12,52,37,17665,223,19668,-192,19995,73,11679,-205,20043,0,0,0
2024,01,29,12,52,43,17500,237,20059,-194,19995,102,11679,-175,19892,-29,0,0
2024,01,29,12,52,48,17729,238,19861,-192,20122,102,11806,-190,19911,-117,0,0
2024,01,29,12,52,53,17535,238,19861,-238,20249,102,11806,-175,19852,-132,0,0
2024,01,29,12,52,58,17521,193,20147,-209,20185,87,11679,-175,19765,-160,0,0
2024,01,29,12,53,03,17412,253,19670,-223,19931,87,11806,-161,19448,-204,0,0
2024,01,29,12,53,08,17589,237,19908,-193,19995,102,11806,-161,19892,-175,0,-14
2024,01,29,12,53,13,17354,237,19732,-209,20058,87,11679,-161,19828,-160,0,0
2024,01,29,12,53,18,17529,239,19931,-210,19995,87,11743,-161,19595,-176,0,0
2024,01,29,12,53,23,17433,223,20145,-177,20058,102,11679,-175,19955,-131,0,0
2024,01,29,12,53,28,17300,238,20012,-224,20312,87,11679,-205,20062,-131,0,0
2024,01,29,12,53,33,17215,238,20128,-193,20058,102,11616,-161,19935,-131,0,0
2024,01,29,12,53,38,17627,238,19887,-209,20122,117,11679,-190,19848,-102,0,0
2024,01,29,12,53,43,17512,239,19782,-209,20185,117,11743,-175,19721,-87,0,0
2024,01,29,12,53,49,17659,224,20061,-222,19995,102,11679,-175,19784,-73,0,0
2024,01,29,12,53,54,17433,193,19822,-193,20185,87,11743,-175,19872,-29,0,0
2024,01,29,12,53,59,17269,222,19773,-223,20249,87,11743,-161,19935,-44,0,0
2024,01,29,12,54,04,17583,223,20039,-222,20058,102,11870,-175,19638,-43,0,0
2024,01,29,12,54,09,17600,223,19693,-208,19931,102,11806,-190,19701,-14,0,0
2024,01,29,12,54,14,17585,221,19534,-221,20185,102,11806,-205,19618,-14,0,0
2024,01,29,12,54,19,17498,224,19694,-194,20122,87,11806,-175,19892,-14,0,0
2024,01,29,12,54,24,17606,209,19759,-209,20122,102,11679,-205,19808,-14,0,0
2024,01,29,12,54,29,17471,240,20108,-222,19804,102,11679,-161,19892,0,0,0
2024,01,29,12,54,34,17515,240,20108,-209,19931,102,11806,-175,19701,14,0,0
2024,01,29,12,54,39,17594,222,19816,-194,20312,87,11743,-175,19828,14,0,0
2024,01,29,12,54,44,17392,254,19888,-223,20122,102,11806,-175,19804,0,0,0
2024,01,29,12,54,49,17606,267,19687,-178,20122,102,11806,-175,19935,14,0,0
2024,01,29,12,54,55,17579,222,19949,-178,20185,102,11743,-175,19745,29,0,0
2024,01,29,12,55,00,17300,253,20012,-208,20058,102,11806,-175,19701,14,0,0
2024,01,29,12,55,05,17426,208,19904,-222,19995,87,11743,-190,19658,29,0,0
2024,01,29,12,55,10,17433,252,19540,-222,20185,102,11743,-175,19765,29,0,0
2024,01,29,12,55,15,17585,223,19887,-223,20058,102,11679,-190,19764,14,0,0
2024,01,29,12,55,20,17541,237,19623,-237,19931,102,11743,-175,19935,29,0,0
2024,01,29,12,55,25,17477,252,19711,-237,19931,102,11743,-161,19808,29,0,0
2024,01,29,12,55,30,17670,269,19931,-224,20185,102,11806,-161,19808,29,0,0
2024,01,29,12,55,35,17644,254,20018,-194,19995,87,11870,-175,19828,58,0,0
2024,01,29,12,55,40,17313,237,19709,-207,20185,117,11743,-190,19531,29,0,0
2024,01,29,12,55,45,17556,223,20104,-223,19995,87,11743,-190,19618,43,0,0
2024,01,29,12,55,50,17477,254,19973,-224,20185,117,11870,-190,19638,58,0,0
2024,01,29,12,55,56,17686,192,19728,-192,19931,102,11679,-190,19745,43,0,0
2024,01,29,12,56,01,17583,223,19863,-253,20122,117,11806,-190,19724,58,0,0
2024,01,29,12,56,06,17515,222,19966,-192,20122,87,11870,-175,19637,43,0,0
2024,01,29,12,56,11,17450,224,19736,-194,20058,117,11870,-175,19681,29,0,0
2024,01,29,12,56,16,17351,224,19866,-209,20122,102,11933,-175,19531,58,0,0
2024,01,29,12,56,21,17621,284,19736,-224,20058,87,11806,-161,19701,43,0,0
2024,01,29,12,56,26,17562,223,19712,-208,19804,102,11870,-161,19404,43,0,0
2024,01,29,12,56,31,17433,238,19757,-208,20249,87,11806,-175,19764,58,0,0
2024,01,29,12,56,36,17521,224,19888,-224,19677,102,11806,-190,19467,58,0,-14
2024,01,29,12,56,41,17623,268,20100,-208,19868,102,11743,-175,19531,29,0,0
2024,01,29,12,56,47,17623,209,19735,-223,20122,102,11679,-205,19614,29,0,0
2024,01,29,12,56,52,17290,253,19735,-194,20122,102,11743,-205,19915,44,0,0
2024,01,29,12,56,57,17430,222,19518,-178,20122,102,11806,-190,19765,43,0,0
2024,01,29,12,57,02,17341,238,19863,-193,19995,87,11806,-205,19852,44,0,0
2024,01,29,12,57,07,17426,237,19820,-207,20122,117,11806,-161,20043,43,0,0
2024,01,29,12,57,12,17529,254,19823,-224,19931,87,11806,-175,19765,43,0,0
2024,01,29,12,57,17,17568,269,19736,-194,20058,87,11870,-175,19764,29,0,0
2024,01,29,12,57,22,17348,237,19968,-222,20058,87,11870,-175,19848,43,0,0
2024,01,29,12,57,27,17649,223,19951,-208,20122,87,11806,-161,19892,58,0,0
2024,01,29,12,57,32,17471,223,20035,-208,19868,102,11870,-190,19848,29,0,0
2024,01,29,12,57,38,17541,237,19581,-222,20185,102,11743,-219,19618,43,0,0
2024,01,29,12,57,43,17670,253,19671,-223,19995,73,11806,-175,19891,29,0,0
2024,01,29,12,57,48,17680,208,19560,-238,20122,102,11933,-161,19764,29,0,0
2024,01,29,12,57,53,17696,223,19971,-178,19995,102,11870,-175,19721,43,0,-14
2024,01,29,12,57,58,17789,253,19712,-193,20185,102,11806,-205,19678,14,0,0
2024,01,29,12,58,03,17627,223,19992,-238,19804,102,11870,-175,19872,29,0,0
2024,01,29,12,58,08,17644,222,19921,-237,19804,87,11933,-190,19745,58,0,-14
2024,01,29,12,58,13,17714,237,19840,-208,20122,87,11870,-175,19828,14,0,0
2024,01,29,12,58,18,17757,222,19645,-222,19995,102,11933,-190,19595,14,0,0
2024,01,29,12,58,23,17627,253,19947,-238,19995,87,11870,-190,19701,29,0,0
2024,01,29,12,58,29,17632,238,20192,-179,19995,117,11743,-175,19491,29,0,0
2024,01,29,12,58,34,17735,253,20121,-193,20122,87,11870,-190,19872,14,0,0
2024,01,29,12,58,39,17903,223,20033,-208,19995,87,11806,-190,19701,29,0,0
2024,01,29,12,58,44,17503,193,19600,-192,20122,117,11679,-190,19808,14,0,0
2024,01,29,12,58,49,17526,207,19623,-163,19995,102,11806,-190,20126,14,0,0
2024,01,29,12,58,54,17676,177,19840,-222,20122,87,11870,-190,19745,29,0,0
2024,01,29,12,58,59,17880,209,19730,-206,20058,102,11933,-175,19872,0,0,-14
2024,01,29,12,59,04,17750,239,19712,-208,19868,87,11933,-161,19741,14,0,0
2024,01,29,12,59,09,17691,268,19899,-221,20185,87,11806,-175,19765,29,0,0
2024,01,29,12,59,14,17608,237,19498,-207,20249,73,11806,-205,19999,0,0,14
2024,01,29,12,59,19,17706,224,19541,-223,20185,87,11806,-205,19848,14,0,0
2024,01,29,12,59,24,17477,223,19687,-237,19931,131,11870,-190,19745,14,0,0
2024,01,29,12,59,29,17550,210,19671,-223,19995,102,11806,-205,19784,29,0,0
2024,01,29,12,59,34,17691,253,19797,-207,20058,102,11806,-175,19975,14,0,0
2024,01,29,12,59,40,17585,252,19709,-222,20122,102,11933,-175,19808,14,0,0
2024,01,29,12,59,45,17515,223,19994,-223,19995,87,11933,-190,19511,0,0,0
2024,01,29,12,59,50,17635,300,20083,-224,19931,87,11870,-146,19935,0,0,0
2024,01,29,12,59,55,17529,224,19604,-207,19868,73,11743,-190,19872,14,0,0
2024,01,29,13,00,00,17735,208,19800,-223,20122,87,11870,-175,19658,14,0,0
2024,01,29,13,00,05,17515,238,19695,-165,20122,87,11806,-205,19808,0,0,0
2024,01,29,13,00,10,17817,223,19883,-193,20122,102,11870,-190,19848,0,0,-14
2024,01,29,13,00,15,17789,194,19996,-208,20122,102,11870,-205,20170,0,0,0
2024,01,29,13,00,20,17585,208,19646,-224,19868,102,11870,-175,19701,0,0,0
2024,01,29,13,00,25,17564,237,20009,-222,20185,87,11933,-190,19999,14,0,0
2024,01,29,13,00,30,17820,238,20080,-224,20122,87,11933,-175,19491,0,0,0
2024,01,29,13,00,35,17632,237,19949,-223,19931,102,11933,-190,19848,0,0,0
2024,01,29,13,00,40,17543,222,19986,-193,20185,73,11933,-175,19765,0,0,0
2024,01,29,13,00,46,17649,237,19711,-193,19931,102,11870,-175,19597,14,0,0
2024,01,29,13,00,51,17649,222,19904,-178,20249,102,11870,-205,19784,0,0,0
2024,01,29,13,00,56,17521,222,19646,-222,20249,102,11933,-190,19554,0,0,0
2024,01,29,13,01,01,17635,209,19888,-208,19995,87,11933,-205,19848,0,0,0
2024,01,29,13,01,06,17735,193,20016,-194,20122,87,11870,-190,19891,0,0,0
2024,01,29,13,01,11,17564,209,20253,-221,19995,102,11870,-161,20101,14,0,-14
2024,01,29,13,01,16,17600,238,20016,-192,19804,102,11933,-175,19999,0,0,0
2024,01,29,13,01,21,17691,223,19865,-224,20058,102,11933,-175,19804,0,0,0
2024,01,29,13,01,26,17585,223,20016,-223,20249,87,11933,-205,19701,0,0,0
2024,01,29,13,01,31,17621,223,19781,-194,19804,87,11806,-205,19848,0,0,0
2024,01,29,13,01,36,17676,222,19797,-208,20058,102,11870,-190,19741,0,0,0
2024,01,29,13,01,41,17339,237,19600,-222,20058,87,11870,-175,19892,0,0,0
2024,01,29,13,01,46,17585,223,20209,-208,19931,102,11933,-190,19935,29,0,0
2024,01,29,13,01,51,17439,209,19994,-209,19931,117,11933,-175,19701,0,0,0
2024,01,29,13,01,57,17450,208,19971,-193,19995,87,11806,-175,19678,0,0,0
2024,01,29,13,02,02,17564,239,20061,-179,19995,87,11933,-175,19808,0,0,0
2024,01,29,13,02,07,17562,224,19976,-224,20058,87,11933,-175,19681,0,0,0
2024,01,29,13,02,12,17515,268,19906,-208,19995,87,11997,-190,19975,0,0,0
2024,01,29,13,02,17,17709,193,19711,-208,20122,87,11870,-190,19979,0,0,0
2024,01,29,13,02,22,17729,223,19624,-208,19995,102,11870,-190,19979,0,0,0
2024,01,29,13,02,27,17745,223,19624,-208,20312,73,11870,-175,19872,0,0,0
2024,01,29,13,02,32,17541,253,19605,-192,20058,87,11933,-175,19915,0,0,0
