Year,Month,Day,Hour,Minute,Second,VBus,I1,I2,I3,I4,CH1,CH2,CH3,CH4
2024,10,3,21,46,28,46613,-34,-40,-41,-30,0,0,0,0
2024,10,3,21,47,28,46631,-30,-39,-41,-30,0,0,0,0
2024,10,3,21,48,29,46677,-33,-40,-41,-29,0,0,0,0
2024,10,3,21,49,29,46703,-30,-40,-43,-29,0,0,0,0
2024,10,3,21,50,29,46698,-30,-39,-41,-29,0,0,0,0
2024,10,3,21,51,29,46752,-32,-40,-40,-29,0,0,0,0
2024,10,3,21,52,29,46769,-33,-39,-40,-30,0,0,0,0
2024,10,3,21,53,30,46771,-29,-41,-41,-29,0,0,0,0
2024,10,3,21,54,30,46785,-36,-37,-43,-29,0,0,0,0
2024,10,3,21,55,30,46823,-32,-40,-43,-29,0,0,0,0
2024,10,3,21,56,30,46825,-33,-37,-41,-29,0,0,0,0
2024,10,3,21,57,31,46824,-34,-40,-44,-29,0,0,0,0
2024,10,3,21,58,31,46818,-32,-36,-39,-28,0,0,0,0
2024,10,3,21,59,30,46822,4221,-41,-41,-30,0,0,0,0
2024,10,3,22,0,30,46834,-32,-36,-36,-30,0,0,0,0
2024,10,3,22,1,31,46825,-33,-36,-41,-29,0,0,0,0
2024,10,3,22,2,31,46829,-30,-39,-44,-29,0,0,0,0
2024,10,3,22,3,31,46829,-33,-33,-43,-32,0,0,0,0
2024,10,3,22,4,31,46843,-33,-40,-43,-32,0,0,0,0
2024,10,3,22,5,32,46834,-33,-39,-41,-30,0,0,0,0
2024,10,3,22,6,32,46829,-38,-40,-41,-30,0,0,0,0
2024,10,3,22,7,32,46830,-32,-43,-39,-32,0,0,0,0
2024,10,3,22,8,32,46829,-33,-36,-41,-29,0,0,0,0
2024,10,3,22,9,32,46824,-38,-42,-44,-32,0,0,0,0
2024,10,3,22,10,30,46824,-34,-36,-42,-29,0,0,0,0
2024,10,3,22,11,27,46824,-36,-33,-41,-30,0,0,0,0
2024,10,3,22,12,27,46835,-34,-36,-43,-30,0,0,0,0
2024,10,3,22,13,28,46854,-29,-37,-40,-32,0,0,0,0
2024,10,3,22,14,28,46832,-37,-41,-41,-30,0,0,0,0
2024,10,3,22,15,28,46859,-36,-40,-43,-30,0,0,0,0
2024,10,3,22,16,28,46854,-37,-34,-41,-29,0,0,0,0
2024,10,3,22,17,28,46877,-37,-43,-41,-29,0,0,0,0
2024,10,3,22,18,29,46891,-37,-37,-44,-29,0,0,0,0
2024,10,3,22,19,29,46895,-30,-40,-37,-29,0,0,0,0
2024,10,3,22,20,29,46904,-34,-40,-44,-32,0,0,0,0
2024,10,3,22,21,29,46865,-30,-40,-43,-30,0,0,0,0
2024,10,3,22,22,30,46883,-32,-36,-40,-29,0,0,0,0
2024,10,3,22,23,30,46893,-36,-40,-43,-29,0,0,0,0
2024,10,3,22,24,30,46893,-34,-39,-39,-29,0,0,0,0
2024,10,3,22,25,30,46888,-34,-39,-41,-29,0,0,0,0
2024,10,3,22,26,30,46916,-34,-43,-44,-30,0,0,0,0
2024,10,3,22,27,31,46921,-40,-39,-41,-30,0,0,0,0
2024,10,3,22,28,31,46901,-33,-34,-43,-28,0,0,0,0
2024,10,3,22,29,31,46911,-33,-40,-44,-29,0,0,0,0
2024,10,3,22,30,31,46907,-33,-39,-40,-33,0,0,0,0
2024,10,3,22,31,31,46939,-36,-41,-43,-32,0,0,0,0
2024,10,3,22,32,32,46919,-33,-37,-41,-29,0,0,0,0
2024,10,3,22,33,32,46898,-34,-44,-40,-30,0,0,0,0
2024,10,3,22,34,32,46910,-34,-40,-39,-32,0,0,0,0
2024,10,3,22,35,30,46932,-34,-41,-42,-30,0,0,0,0
2024,10,3,22,36,27,46948,-32,-37,-44,-30,0,0,0,0
2024,10,3,22,37,27,46927,-32,-39,-43,-29,0,0,0,0
2024,10,3,22,38,27,46942,-33,-40,-43,-30,0,0,0,0
2024,10,3,22,39,27,46931,-34,-40,-39,-32,0,0,0,0
2024,10,3,22,40,28,46935,-36,-39,-41,-29,0,0,0,0
2024,10,3,22,41,28,46952,-39,-40,-44,-32,0,0,0,0
2024,10,3,22,42,28,46962,-32,-39,-43,-32,0,0,0,0
2024,10,3,22,43,28,46972,-37,-41,-44,-32,0,0,0,0
2024,10,3,22,44,28,46954,-39,-41,-41,-33,0,0,0,0
2024,10,3,22,45,28,46956,-33,-39,-40,-30,0,0,0,0
2024,10,3,22,46,29,46965,-37,-39,-43,-32,0,0,0,0
2024,10,3,22,47,29,46955,-36,-41,-41,-30,0,0,0,0
2024,10,3,22,48,29,46972,-33,-41,-41,-32,0,0,0,0
2024,10,3,22,49,29,46945,-37,-39,-43,-30,0,0,0,0
2024,10,3,22,50,29,46981,-37,-38,-41,-33,0,0,0,0
2024,10,3,22,51,29,46964,-34,-37,-41,-30,0,0,0,0
2024,10,3,22,52,29,46946,-36,-36,-42,-29,0,0,0,0
2024,10,3,22,53,29,46982,-39,-36,-41,-32,0,0,0,0
2024,10,3,22,54,30,46993,-33,-37,-44,-33,0,0,0,0
2024,10,3,22,55,30,46962,-37,-40,-40,-32,0,0,0,0
2024,10,3,22,56,30,46966,-39,-41,-41,-30,0,0,0,0
2024,10,3,22,57,30,46967,-37,-33,-41,-32,0,0,0,0
2024,10,3,22,58,31,46977,-33,-37,-41,-29,0,0,0,0
2024,10,3,22,59,31,46978,-33,-34,-43,-32,0,0,0,0
2024,10,3,23,0,31,46972,-36,-36,-44,-32,0,0,0,0
2024,10,3,23,1,31,47000,-34,-36,-41,-32,0,0,0,0
2024,10,3,23,2,31,46986,-33,-42,-41,-30,0,0,0,0
2024,10,3,23,3,31,47000,-40,-40,-39,-32,0,0,0,0
2024,10,3,23,4,32,46974,-37,-41,-44,-30,0,0,0,0
2024,10,3,23,5,32,46994,-37,-39,-40,-30,0,0,0,0
2024,10,3,23,6,32,46977,-34,-43,-39,-29,0,0,0,0
2024,10,3,23,7,30,46982,-29,-42,-38,-30,0,0,0,0
2024,10,3,23,8,27,46975,-36,-40,-43,-32,0,0,0,0
2024,10,3,23,9,27,46985,-40,-37,-41,-30,0,0,0,0
2024,10,3,23,10,28,47010,-35,-40,-40,-30,0,0,0,0
2024,10,3,23,11,28,47006,-40,-41,-43,-30,0,0,0,0
2024,10,3,23,12,28,46986,-39,-40,-41,-34,0,0,0,0
2024,10,3,23,13,28,46988,-36,-40,-41,-33,0,0,0,0
2024,10,3,23,14,29,46986,-43,-41,-41,-34,0,0,0,0
2024,10,3,23,15,29,47000,-40,-37,-41,-32,0,0,0,0
2024,10,3,23,16,29,46988,-32,-36,-36,-30,0,0,0,0
2024,10,3,23,17,29,47006,-39,-41,-40,-32,0,0,0,0
2024,10,3,23,18,29,47004,-37,-40,-42,-32,0,0,0,0
2024,10,3,23,19,30,46990,-36,-43,-40,-32,0,0,0,0
2024,10,3,23,20,30,46999,-34,-41,-40,-32,0,0,0,0
2024,10,3,23,21,30,46996,-33,-41,-41,-32,0,0,0,0
2024,10,3,23,22,30,47005,-38,-41,-41,-32,0,0,0,0
2024,10,3,23,23,30,47028,-32,-43,-40,-28,0,0,0,0
2024,10,3,23,24,30,47021,-40,-41,-44,-36,0,0,0,0
2024,10,3,23,25,31,47000,-39,-40,-41,-32,0,0,0,0
2024,10,3,23,26,31,46992,-36,-41,-44,-32,0,0,0,0
2024,10,3,23,27,31,46998,-39,-39,-41,-33,0,0,0,0
2024,10,3,23,28,31,47006,-36,-41,-37,-29,0,0,0,0
2024,10,3,23,29,32,47007,-37,-39,-40,-29,0,0,0,0
2024,10,3,23,30,32,47012,-37,-40,-40,-34,0,0,0,0
2024,10,3,23,31,32,47007,-37,-43,-41,-30,0,0,0,0
2024,10,3,23,32,30,47026,-38,-38,-40,-32,0,0,0,0
2024,10,3,23,33,27,46986,-36,-43,-41,-34,0,0,0,0
2024,10,3,23,34,27,47003,-41,-37,-40,-33,0,0,0,0
2024,10,3,23,35,28,46993,-33,-43,-39,-34,0,0,0,0
2024,10,3,23,36,28,47017,-40,-40,-43,-29,0,0,0,0
2024,10,3,23,37,28,46968,-34,-40,-41,-32,0,0,0,0
2024,10,3,23,38,28,47021,-34,-39,-43,-32,0,0,0,0
2024,10,3,23,39,29,46977,-36,-41,-37,-30,0,0,0,0
2024,10,3,23,40,29,47022,-32,-43,-43,-33,0,0,0,0
2024,10,3,23,41,29,47008,-36,-43,-40,-37,0,0,0,0
2024,10,3,23,42,29,47010,-40,-41,-43,-32,0,0,0,0
2024,10,3,23,43,29,46998,-33,-37,-40,-34,0,0,0,0
2024,10,3,23,44,29,46986,-41,-39,-43,-34,0,0,0,0
2024,10,3,23,45,29,46992,-34,-39,-43,-30,0,0,0,0
2024,10,3,23,46,30,46987,-40,-41,-41,-32,0,0,0,0
2024,10,3,23,47,30,47008,-39,-39,-41,-32,0,0,0,0
2024,10,3,23,48,30,47003,-35,-41,-39,-32,0,0,0,0
2024,10,3,23,49,30,47006,-37,-41,-43,-30,0,0,0,0
2024,10,3,23,50,30,46985,-40,-39,-40,-34,0,0,0,0
2024,10,3,23,51,31,46997,-36,-40,-40,-33,0,0,0,0
2024,10,3,23,52,31,47002,-39,-40,-37,-33,0,0,0,0
2024,10,3,23,53,31,47035,-39,-39,-40,-32,0,0,0,0
2024,10,3,23,54,31,46986,-37,-40,-43,-32,0,0,0,0
2024,10,3,23,55,32,47002,-36,-39,-44,-30,0,0,0,0
2024,10,3,23,56,32,47002,-34,-41,-41,-29,0,0,0,0
2024,10,3,23,57,32,46986,-34,-43,-39,-32,0,0,0,0
2024,10,3,23,58,32,47000,-36,-41,-40,-30,0,0,0,0
2024,10,3,23,59,30,47014,-34,-36,-41,-30,0,0,0,0
2024,10,4,0,0,27,47007,-39,-41,-40,-30,0,0,0,0
2024,10,4,0,1,27,47007,-36,-40,-41,-32,0,0,0,0
2024,10,4,0,2,27,47003,-39,-40,-37,-36,0,0,0,0
2024,10,4,0,3,27,47022,-37,-43,-44,-33,0,0,0,0
2024,10,4,0,4,28,46994,-39,-40,-40,-32,0,0,0,0
2024,10,4,0,5,28,47012,-36,-43,-43,-36,0,0,0,0
2024,10,4,0,6,28,46965,-37,-37,-41,-35,0,0,0,0
2024,10,4,0,7,28,47028,-36,-39,-39,-32,0,0,0,0
2024,10,4,0,8,29,47028,-42,-43,-40,-36,0,0,0,0
2024,10,4,0,9,29,47002,-40,-41,-41,-29,0,0,0,0
2024,10,4,0,10,29,47023,-34,-41,-40,-30,0,0,0,0
2024,10,4,0,11,29,46997,-37,-44,-41,-34,0,0,0,0
2024,10,4,0,12,29,46990,-37,-41,-37,-32,0,0,0,0
2024,10,4,0,13,29,47003,-34,-39,-37,-30,0,0,0,0
2024,10,4,0,14,29,46988,-36,-40,-40,-30,0,0,0,0
2024,10,4,0,15,30,47007,-38,-44,-40,-32,0,0,0,0
2024,10,4,0,16,30,47018,-37,-44,-44,-33,0,0,0,0
2024,10,4,0,17,30,46997,-39,-40,-40,-30,0,0,0,0
2024,10,4,0,18,30,46994,-34,-41,-39,-29,0,0,0,0
2024,10,4,0,19,31,46996,-37,-41,-41,-34,0,0,0,0
2024,10,4,0,20,31,47017,-36,-41,-44,-30,0,0,0,0
2024,10,4,0,21,31,47012,-39,-40,-43,-32,0,0,0,0
2024,10,4,0,22,31,46990,-36,-40,-44,-32,0,0,0,0
2024,10,4,0,23,31,47013,-34,-41,-43,-30,0,0,0,0
2024,10,4,0,24,31,47011,-40,-43,-41,-33,0,0,0,0
2024,10,4,0,25,32,46997,-39,-43,-44,-30,0,0,0,0
2024,10,4,0,26,32,47021,-39,-41,-39,-34,0,0,0,0
2024,10,4,0,27,32,47006,-39,-41,-40,-33,0,0,0,0
2024,10,4,0,28,32,46982,-37,-41,-44,-32,0,0,0,0
2024,10,4,0,29,30,47004,-35,-42,-42,-30,0,0,0,0
2024,10,4,0,30,27,47007,-36,-41,-43,-28,0,0,0,0
2024,10,4,0,31,27,46998,-39,-44,-43,-29,0,0,0,0
2024,10,4,0,32,28,46997,-37,-44,-41,-32,0,0,0,0
2024,10,4,0,33,28,46984,-36,-43,-39,-29,0,0,0,0
2024,10,4,0,34,28,46994,-36,-44,-41,-29,0,0,0,0
2024,10,4,0,35,28,47001,-37,-43,-41,-24,0,0,0,0
2024,10,4,0,36,28,47003,-40,-41,-43,-30,0,0,0,0
2024,10,4,0,37,28,46984,-36,-43,-42,-25,0,0,0,0
2024,10,4,0,38,28,46974,-39,-41,-39,-21,0,0,0,0
2024,10,4,0,39,29,47007,-40,-41,-39,-24,0,0,0,0
2024,10,4,0,40,29,46985,-34,-43,-41,-29,0,0,0,0
2024,10,4,0,41,29,46982,-39,-40,-42,-25,0,0,0,0
2024,10,4,0,42,29,46993,-39,-39,-37,-24,0,0,0,0
2024,10,4,0,43,29,46975,-36,-39,-36,-24,0,0,0,0
2024,10,4,0,44,29,46987,-37,-41,-43,-26,0,0,0,0
2024,10,4,0,45,30,47007,-37,-44,-41,-26,0,0,0,0
2024,10,4,0,46,30,46986,-40,-36,-41,-26,0,0,0,0
2024,10,4,0,47,30,47007,-36,-39,-36,-26,0,0,0,0
2024,10,4,0,48,30,47008,-32,-43,-40,-22,0,0,0,0
2024,10,4,0,49,30,46999,-39,-42,-38,-24,0,0,0,0
2024,10,4,0,50,30,46983,-41,-40,-39,-25,0,0,0,0
2024,10,4,0,51,30,47001,-40,-40,-44,-19,0,0,0,0
2024,10,4,0,52,31,46992,-34,-43,-40,-26,0,0,0,0
2024,10,4,0,53,31,46991,-34,-41,-36,-25,0,0,0,0
2024,10,4,0,54,31,46977,-37,-40,-43,-24,0,0,0,0
2024,10,4,0,55,31,46976,-33,-41,-41,-26,0,0,0,0
2024,10,4,0,56,31,47002,-36,-43,-41,-22,0,0,0,0
2024,10,4,0,57,32,46986,-37,-44,-43,-25,0,0,0,0
2024,10,4,0,58,32,46987,-34,-41,-43,-23,0,0,0,0
2024,10,4,0,59,32,46988,-34,-43,-41,-28,0,0,0,0
2024,10,4,1,0,30,47010,-34,-44,-38,-24,0,0,0,0
2024,10,4,1,1,27,46992,-33,-40,-40,-24,0,0,0,0
2024,10,4,1,2,27,46992,-29,-43,-41,-25,0,0,0,0
2024,10,4,1,3,27,46980,-29,-43,-40,-24,0,0,0,0
2024,10,4,1,4,27,46977,-30,-43,-44,-24,0,0,0,0
2024,10,4,1,5,27,47010,-29,-40,-43,-25,0,0,0,0
2024,10,4,1,6,28,46988,-26,-43,-41,-24,0,0,0,0
2024,10,4,1,7,28,46956,-28,-43,-41,-22,0,0,0,0
2024,10,4,1,8,28,46977,-29,-43,-40,-23,0,0,0,0
2024,10,4,1,9,28,46954,-29,-41,-42,-25,0,0,0,0
2024,10,4,1,10,29,46961,-28,-40,-37,-25,0,0,0,0
2024,10,4,1,11,29,46982,-29,-40,-43,-25,0,0,0,0
2024,10,4,1,12,29,47017,-26,-40,-41,-24,0,0,0,0
2024,10,4,1,13,29,46969,-29,-44,-40,-21,0,0,0,0
2024,10,4,1,14,29,46982,-29,-41,-41,-25,0,0,0,0
2024,10,4,1,15,29,46991,-29,-43,-41,-26,0,0,0,0
2024,10,4,1,16,30,46968,-28,-43,-43,-28,0,0,0,0
2024,10,4,1,17,30,46976,-29,-41,-43,-25,0,0,0,0
2024,10,4,1,18,30,46975,-29,-41,-41,-22,0,0,0,0
2024,10,4,1,19,30,46982,-29,-43,-41,-25,0,0,0,0
2024,10,4,1,20,30,46963,-26,-43,-40,-25,0,0,0,0
2024,10,4,1,21,30,46981,-29,-42,-37,-24,0,0,0,0
2024,10,4,1,22,31,46986,-29,-41,-40,-25,0,0,0,0
2024,10,4,1,23,31,46968,-29,-40,-40,-26,0,0,0,0
2024,10,4,1,24,31,46976,-29,-44,-41,-26,0,0,0,0
2024,10,4,1,25,32,46971,-28,-43,-41,-26,0,0,0,0
2024,10,4,1,26,32,46971,-29,-40,-44,-22,0,0,0,0
2024,10,4,1,27,32,46950,-29,-43,-44,-26,0,0,0,0
2024,10,4,1,28,32,46986,-26,-43,-40,-26,0,0,0,0
2024,10,4,1,29,32,46961,-28,-40,-41,-24,0,0,0,0
2024,10,4,1,30,30,46962,-29,-40,-41,-23,0,0,0,0
2024,10,4,1,31,27,46960,-25,-44,-41,-22,0,0,0,0
2024,10,4,1,32,27,46968,-29,-41,-40,-24,0,0,0,0
2024,10,4,1,33,28,46975,-29,-44,-43,-21,0,0,0,0
2024,10,4,1,34,28,46971,-29,-40,-41,-22,0,0,0,0
2024,10,4,1,35,28,46966,-29,-40,-43,-26,0,0,0,0
2024,10,4,1,36,28,46961,-29,-41,-41,-24,0,0,0,0
2024,10,4,1,37,28,46968,-30,-42,-42,-26,0,0,0,0
2024,10,4,1,38,28,46935,-28,-43,-43,-26,0,0,0,0
2024,10,4,1,39,28,46956,-28,-43,-40,-19,0,0,0,0
2024,10,4,1,40,29,46979,-29,-41,-41,-22,0,0,0,0
2024,10,4,1,41,29,46937,-28,-41,-43,-24,0,0,0,0
2024,10,4,1,42,29,46960,-28,-42,-39,-22,0,0,0,0
2024,10,4,1,43,29,46975,-29,-41,-40,-24,0,0,0,0
2024,10,4,1,44,29,46997,-28,-43,-44,-21,0,0,0,0
2024,10,4,1,45,30,46990,-29,-41,-43,-25,0,0,0,0
2024,10,4,1,46,30,46957,-29,-44,-43,-24,0,0,0,0
2024,10,4,1,47,30,46979,-29,-44,-43,-22,0,0,0,0
2024,10,4,1,48,30,46950,-28,-43,-41,-25,0,0,0,0
2024,10,4,1,49,30,46971,-26,-44,-41,-22,0,0,0,0
2024,10,4,1,50,31,46943,-29,-41,-41,-24,0,0,0,0
2024,10,4,1,51,31,46959,-29,-41,-41,-28,0,0,0,0
2024,10,4,1,52,31,46976,-28,-40,-43,-28,0,0,0,0
2024,10,4,1,53,31,46970,-29,-43,-39,-28,0,0,0,0
2024,10,4,1,54,32,46951,-26,-43,-37,-24,0,0,0,0
2024,10,4,1,55,32,46932,-29,-44,-44,-22,0,0,0,0
2024,10,4,1,56,32,46949,-26,-41,-40,-24,0,0,0,0
2024,10,4,1,57,30,46956,-28,-40,-41,-26,0,0,0,0
2024,10,4,1,58,27,46966,-29,-40,-41,-25,0,0,0,0
2024,10,4,1,59,27,46952,-29,-43,-41,-28,0,0,0,0
2024,10,4,2,0,27,46950,-29,-40,-44,-28,0,0,0,0
2024,10,4,2,1,28,46946,-29,-40,-41,-25,0,0,0,0
2024,10,4,2,2,28,46928,-29,-43,-37,-22,0,0,0,0
2024,10,4,2,3,28,46958,-28,-44,-43,-28,0,0,0,0
2024,10,4,2,4,28,46962,-29,-41,-43,-28,0,0,0,0
2024,10,4,2,5,28,46944,-29,-43,-41,-25,0,0,0,0
2024,10,4,2,6,28,46956,-28,-40,-41,-25,0,0,0,0
2024,10,4,2,7,28,46957,-29,-41,-41,-25,0,0,0,0
2024,10,4,2,8,29,46942,-29,-41,-43,-26,0,0,0,0
2024,10,4,2,9,29,46957,-30,-40,-44,-28,0,0,0,0
2024,10,4,2,10,29,46921,-29,-44,-41,-22,0,0,0,0
2024,10,4,2,11,29,46937,-29,-44,-44,-22,0,0,0,0
2024,10,4,2,12,29,46926,-28,-41,-41,-26,0,0,0,0
2024,10,4,2,13,29,46931,-28,-41,-43,-26,0,0,0,0
2024,10,4,2,14,30,46965,-29,-43,-40,-25,0,0,0,0
2024,10,4,2,15,30,46930,-29,-44,-41,-25,0,0,0,0
2024,10,4,2,16,30,46936,-28,-43,-41,-26,0,0,0,0
2024,10,4,2,17,30,46946,-26,-40,-41,-24,0,0,0,0
2024,10,4,2,18,30,46929,-29,-43,-39,-26,0,0,0,0
2024,10,4,2,19,31,46964,-29,-41,-41,-24,0,0,0,0
2024,10,4,2,20,31,46937,-29,-43,-41,-25,0,0,0,0
2024,10,4,2,21,31,46984,-28,-41,-41,-25,0,0,0,0
2024,10,4,2,22,31,46925,-28,-43,-36,-28,0,0,0,0
2024,10,4,2,23,32,46960,-29,-40,-36,-24,0,0,0,0
2024,10,4,2,24,32,46953,-29,-43,-44,-24,0,0,0,0
2024,10,4,2,25,32,46939,-28,-44,-40,-28,0,0,0,0
2024,10,4,2,26,30,46943,-29,-44,-40,-28,0,0,0,0
2024,10,4,2,27,27,46921,-28,-40,-39,-28,0,0,0,0
2024,10,4,2,28,27,46902,-29,-41,-34,-24,0,0,0,0
2024,10,4,2,29,27,46925,-29,-39,-34,-28,0,0,0,0
2024,10,4,2,30,27,46952,-28,-41,-39,-19,0,0,0,0
2024,10,4,2,31,27,46916,-26,-40,-39,-28,0,0,0,0
2024,10,4,2,32,27,46922,-28,-41,-39,-25,0,0,0,0
2024,10,4,2,33,28,46917,-29,-43,-34,-28,0,0,0,0
2024,10,4,2,34,28,46914,-29,-40,-39,-26,0,0,0,0
2024,10,4,2,35,28,46917,-29,-34,-41,-28,0,0,0,0
2024,10,4,2,36,28,46932,-28,-37,-40,-28,0,0,0,0
2024,10,4,2,37,28,46916,-30,-39,-34,-25,0,0,0,0
2024,10,4,2,38,29,46925,-29,-35,-34,-28,0,0,0,0
2024,10,4,2,39,29,46971,-28,-34,-34,-25,0,0,0,0
2024,10,4,2,40,29,46908,-29,-37,-34,-26,0,0,0,0
2024,10,4,2,41,29,46938,-30,-38,-32,-26,0,0,0,0
2024,10,4,2,42,29,46934,-29,-33,-40,-24,0,0,0,0
2024,10,4,2,43,29,46938,-29,-34,-34,-26,0,0,0,0
2024,10,4,2,44,29,46915,-29,-33,-34,-24,0,0,0,0
2024,10,4,2,45,29,46935,-28,-30,-32,-24,0,0,0,0
2024,10,4,2,46,29,46937,-29,-29,-30,-25,0,0,0,0
2024,10,4,2,47,30,46919,-29,-30,-30,-28,0,0,0,0
2024,10,4,2,48,30,46909,-29,-29,-30,-28,0,0,0,0
2024,10,4,2,49,30,46894,-28,-29,-32,-24,0,0,0,0
2024,10,4,2,50,30,46896,-29,-30,-29,-28,0,0,0,0
2024,10,4,2,51,30,46939,-30,-29,-29,-24,0,0,0,0
2024,10,4,2,52,30,46889,-28,-32,-29,-28,0,0,0,0
2024,10,4,2,53,31,46928,-26,-30,-29,-22,0,0,0,0
2024,10,4,2,54,31,46871,-29,-29,-32,-19,0,0,0,0
2024,10,4,2,55,31,46896,-29,-30,-29,-25,0,0,0,0
2024,10,4,2,56,30,46872,-29,-29,-29,-28,0,0,0,0
2024,10,4,2,57,27,46900,-28,-29,-29,-28,0,0,0,0
2024,10,4,2,58,27,46925,-26,-30,-32,-26,0,0,0,0
2024,10,4,2,59,28,46911,-28,-30,-30,-29,0,0,0,0
2024,10,4,3,0,28,46902,-29,-28,-29,-26,0,0,0,0
2024,10,4,3,1,28,46895,-28,-32,-29,-26,0,0,0,0
2024,10,4,3,2,28,46895,-28,-30,-29,-26,0,0,0,0
2024,10,4,3,3,28,46890,-28,-30,-29,-26,0,0,0,0
2024,10,4,3,4,29,46892,-28,-29,-29,-28,0,0,0,0
2024,10,4,3,5,29,46897,-29,-30,-29,-28,0,0,0,0
2024,10,4,3,6,29,46918,-28,-32,-29,-26,0,0,0,0
2024,10,4,3,7,29,46894,-29,-32,-29,-24,0,0,0,0
2024,10,4,3,8,29,46917,-28,-30,-29,-26,0,0,0,0
2024,10,4,3,9,30,46881,-28,-30,-29,-25,0,0,0,0
2024,10,4,3,10,30,46844,-29,-29,-29,-29,0,0,0,0
2024,10,4,3,11,30,46921,-29,-32,-29,-28,0,0,0,0
2024,10,4,3,12,30,46885,-29,-32,-29,-25,0,0,0,0
2024,10,4,3,13,31,46878,-30,-29,-29,-28,0,0,0,0
2024,10,4,3,14,31,46884,-28,-29,-29,-29,0,0,0,0
2024,10,4,3,15,31,46868,-29,-29,-29,-24,0,0,0,0
2024,10,4,3,16,31,46898,-29,-30,-29,-25,0,0,0,0
2024,10,4,3,17,31,46882,-29,-32,-29,-25,0,0,0,0
2024,10,4,3,18,31,46883,-29,-30,-29,-26,0,0,0,0
2024,10,4,3,19,32,46875,-29,-30,-29,-26,0,0,0,0
2024,10,4,3,20,32,46884,-29,-29,-29,-28,0,0,0,0
2024,10,4,3,21,32,46888,-29,-29,-29,-24,0,0,0,0
2024,10,4,3,22,30,46886,-29,-29,-29,-26,0,0,0,0
2024,10,4,3,23,27,46874,-29,-29,-29,-28,0,0,0,0
2024,10,4,3,24,27,46885,-28,-29,-30,-25,0,0,0,0
2024,10,4,3,25,27,46890,-30,-29,-29,-26,0,0,0,0
2024,10,4,3,26,27,46875,-29,-28,-29,-28,0,0,0,0
2024,10,4,3,27,28,46877,-30,-29,-29,-26,0,0,0,0
2024,10,4,3,28,28,46879,-29,-29,-28,-24,0,0,0,0
2024,10,4,3,29,28,46871,-29,-30,-29,-26,0,0,0,0
2024,10,4,3,30,28,46850,-29,-30,-28,-25,0,0,0,0
2024,10,4,3,31,28,46867,-29,-29,-29,-28,0,0,0,0
2024,10,4,3,32,29,46849,-29,-29,-30,-28,0,0,0,0
2024,10,4,3,33,29,46876,-29,-29,-28,-28,0,0,0,0
2024,10,4,3,34,29,46902,-29,-29,-26,-24,0,0,0,0
2024,10,4,3,35,29,46850,-29,-30,-28,-25,0,0,0,0
2024,10,4,3,36,29,46876,-29,-29,-29,-28,0,0,0,0
2024,10,4,3,37,30,46917,-29,-29,-30,-29,0,0,0,0
2024,10,4,3,38,30,46859,-29,-29,-29,-25,0,0,0,0
2024,10,4,3,39,30,46846,-29,-30,-29,-26,0,0,0,0
2024,10,4,3,40,30,46876,-29,-30,-29,-29,0,0,0,0
2024,10,4,3,41,30,46855,-30,-29,-28,-25,0,0,0,0
2024,10,4,3,42,30,46861,-28,-32,-29,-25,0,0,0,0
2024,10,4,3,43,31,46865,-28,-30,-29,-28,0,0,0,0
2024,10,4,3,44,31,46880,-29,-33,-32,-22,0,0,0,0
2024,10,4,3,45,31,46860,-29,-29,-29,-22,0,0,0,0
2024,10,4,3,46,31,46874,-29,-29,-29,-28,0,0,0,0
2024,10,4,3,47,31,46842,-29,-32,-28,-28,0,0,0,0
2024,10,4,3,48,31,46865,-29,-29,-29,-25,0,0,0,0
2024,10,4,3,49,32,46865,-26,-30,-28,-29,0,0,0,0
2024,10,4,3,50,32,46830,-29,-28,-29,-26,0,0,0,0
2024,10,4,3,51,32,46850,-28,-29,-29,-25,0,0,0,0
2024,10,4,3,52,30,46854,-29,-29,-29,-22,0,0,0,0
2024,10,4,3,53,27,46860,-29,-30,-29,-28,0,0,0,0
2024,10,4,3,54,27,46875,-28,-33,-29,-21,0,0,0,0
2024,10,4,3,55,27,46860,-28,-29,-29,-26,0,0,0,0
2024,10,4,3,56,28,46860,-29,-30,-29,-25,0,0,0,0
2024,10,4,3,57,28,46869,-29,-29,-28,-25,0,0,0,0
2024,10,4,3,58,27,46874,-29,-30,-29,-25,0,0,0,0
2024,10,4,3,59,28,46850,-29,-30,-29,-28,0,0,0,0
2024,10,4,4,0,28,46845,-26,-30,-30,-26,0,0,0,0
2024,10,4,4,1,28,46844,-28,-29,-29,-21,0,0,0,0
2024,10,4,4,2,28,46850,-29,-29,-28,-25,0,0,0,0
2024,10,4,4,3,28,46865,-28,-29,-28,-26,0,0,0,0
2024,10,4,4,4,29,46872,-29,-29,-30,-22,0,0,0,0
2024,10,4,4,5,29,46855,-29,-29,-32,-25,0,0,0,0
2024,10,4,4,6,29,46832,-29,-29,-29,-25,0,0,0,0
2024,10,4,4,7,29,46850,-30,-30,-29,-24,0,0,0,0
2024,10,4,4,8,29,46830,-29,-29,-29,-26,0,0,0,0
2024,10,4,4,9,30,46830,-29,-30,-28,-28,0,0,0,0
2024,10,4,4,10,30,46855,-28,-29,-29,-25,0,0,0,0
2024,10,4,4,11,30,46831,-29,-30,-29,-24,0,0,0,0
2024,10,4,4,12,30,46837,-29,-29,-30,-28,0,0,0,0
